"","Codigo_da_oportunidade","Classificacao_da_Oportunidade","Data_de_criacao","Faixa_de_Faturamento_Agregado","Data_Real_de_Encerramento_da_Opp2","id_fechou","numero_relacionamentos","numero_relacionamentos_convertidos","intervalo_tempo","ano","Valor_corrigido2","Forma_de_Contratacao_Agregado","Concorrentes","n_solucoes","Software","Comissão sobre Parceiros","Cybersecurity","Desdobramento de metas","ESG","Equilíbrio fiscal","Skill_dev","Gestão Estratégica","Gestão da Educação","Gestão da Operação","Gestão da Receita","Gestão da Saúde","Gestão da Segurança Pública","Gestão da Segurança Viária","Gestão de Gastos","Gestão de operações projetizadas","Gestão de pessoas","Processes Excellence","Produtos digitais","S_amp_OP_S_amp_OE","Transformação Digital","Treinamentos","Roadmap","Segmentacao","Carteira_Nova","Segmento_Agregado2","Total_HH","Custo_Total","Margem_Total","ID_cliente"
"166",10848,"Renovação",2020-04-23,"Acima de 5 bilhões",2020-06-25,"1",20,7,0,2020,1564276.26623991,"RFP",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bens Não Duráveis","Ind de Alimentos e Bebidas",383,662137.01,0.486866094958487,144
"167",10906,"Renovação",2020-05-18,"De 1 a 5 bilhões",2020-06-29,"0",6,2,3.63,2020,19838671.8077954,"RFP",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Internacional & Outros","Siderurgia e Mineração",3843,7970438.85,0.4320216043209,818
"168",10250,"Novo",2019-11-26,"Acima de 5 bilhões",2020-07-02,"1",1,0,0,2020,436056.724225999,"Concorrência",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Infraestrutura e Indústria de Base","Petróleo e Gás",116,179891.99,0.41887374720367,342
"169",10519,"Novo",2020-02-11,"De 1 a 5 bilhões",2020-07-03,"1",1,0,0,2020,760985.419009361,"Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,"Bens Não Duráveis","Agronegócio",105,388558,0.280747836549586,600
"170",10827,"Renovação",2020-04-13,"Acima de 5 bilhões",2020-07-03,"1",14,6,0.77,2020,2521190.54556929,"RFP",0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Internacional & Outros","Siderurgia e Mineração",328,679559.34,0.674420162520245,819
"171",10353,"Recuperação",2020-01-06,"De 301 a 500 milhões",2020-07-06,"0",2,1,10.37,2020,723540.104740646,"RFP",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,"Serviços","Serviços Financeiros",208,240523.85,0.531729072263296,77
"172",10798,"Novo",2020-03-31,"De 501 a 1 bilhão",2020-07-08,"0",1,0,0,2020,1847720.06834991,"Sem Concorrência",0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Infraestrutura e Indústria de Base","Petróleo e Gás",325,465597.82,0.645042448730655,420
"173",10944,"Novo",2020-05-22,"De 301 a 500 milhões",2020-07-08,"0",1,0,0,2020,1770800.99090115,"Publico",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,"Saúde, Educação e Serviços Públicos","Associações Fed. Fundações e Entidades De Classe",600,861666,0.31455777009693,336
"174",10807,"Novo",2020-04-02,"De 60,1 a 300 milhoes",2020-07-09,"1",2,0,23.77,2020,3185931.89191768,"Sem Concorrência",0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Internacional & Outros","Agronegócio",673,1302609.79,0.506128873386287,695
"175",10960,"Novo",2020-05-26,"Acima de 5 bilhões",2020-07-09,"1",1,0,0,2020,2873636.4610249,"Concorrência",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Bens Duráveis","Demais Ind.",588,817615.61,0.599208034313725,615
"176",10973,"Renovação",2020-05-28,"De 301 a 500 milhões",2020-07-10,"1",2,0,30,2020,1087122.02715623,"Sem Concorrência",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bens Não Duráveis","Ind de Alimentos e Bebidas",252,294767.48,0.618053151927438,591
"177",11009,"Novo",2020-06-15,"De 15,1 a 60 milhões",2020-07-10,"0",1,0,0,2020,193266.138161108,"RFP",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,"Serviços","Tecnologia",52,78394.88,0.428608746355685,466
"178",10866,"Recuperação",2020-05-05,"De 301 a 500 milhões",2020-07-13,"1",7,2,9.73,2020,733203.411648702,"Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Saúde, Educação e Serviços Públicos","Associações Fed. Fundações e Entidades De Classe",284,373670.36,0.282096896748815,334
"179",10916,"Recuperação",2020-05-19,"De 501 a 1 bilhão",2020-07-14,"0",6,2,8.1,2020,885400.495450574,"Sem Concorrência",0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Bens Não Duráveis","Agronegócio",140,240275,0.617730069938971,593
"180",10171,"Novo",2019-11-05,"Acima de 5 bilhões",2020-07-15,"0",1,0,0,2020,1811870.04526038,"RFP",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,"Bens Duráveis","Demais Ind.",764,930436.25,0.276628765792031,309
"181",10859,"Renovação",2020-04-30,"De 1 a 5 bilhões",2020-07-15,"1",17,6,5.6,2020,395605.36052346,"Concorrência",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"Bens Não Duráveis","Agronegócio",74,111143.75,0.604246708991921,160
"182",10952,"Recuperação",2020-05-25,"De 1 a 5 bilhões",2020-07-15,"1",9,3,4.4,2020,1207913.36350692,"Sem Concorrência",0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Bens Duráveis","Demais Comercios",328,416453.59,0.514339836734694,735
"183",11070,"Recuperação",2020-06-25,"De 1 a 5 bilhões",2020-07-15,"1",4,2,4.27,2020,2415826.72701384,"Concorrência",0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Bens Duráveis","Ind. Farmacêutica",600,1168996.06,0.318369644314869,449
"184",11091,"Renovação",2020-07-02,"Acima de 5 bilhões",2020-07-15,"1",2,1,2.6,2020,151908.307954059,"Sem Concorrência",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Bens Não Duráveis","Ind de Alimentos e Bebidas",12,70355.56,0.347593100890208,561
"185",10739,"Recuperação",2020-03-12,"Acima de 5 bilhões",2020-07-16,"0",5,1,1.43,2020,5068404.47327504,"Publico",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Infraestrutura e Indústria de Base","Saneamento e Infra",994,1523047.24,0.576704388741742,690
"186",10571,"Recuperação",2020-02-20,"De 501 a 1 bilhão",2020-07-17,"0",2,0,5.6,2020,1225790.48128682,"Sem Concorrência",1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Infraestrutura e Indústria de Base","Incorporação e Construção",102,500991.05,0.424274613274557,269
"187",11099,"Renovação",2020-07-07,"De 501 a 1 bilhão",2020-07-17,"1",5,3,4.47,2020,12079.1336350692,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Infraestrutura e Indústria de Base","Incorporação e Construção",4,4634.19,0.459569679300292,285
"188",10802,"Renovação",2020-04-01,"De 1 a 5 bilhões",2020-07-20,"0",10,1,4.8,2020,878153.015269532,"RFP",0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Infraestrutura e Indústria de Base","Petróleo e Gás",490,346274,0.444542294470832,201
"189",11085,"Renovação",2020-06-30,"Acima de 5 bilhões",2020-07-20,"0",6,4,1.13,2020,569092.714579962,"Concorrência",0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Infraestrutura e Indústria de Base","Saneamento e Infra",71,245512.26,0.392296386138614,164
"190",10784,"Recuperação",2020-03-27,"De 15,1 a 60 milhões",2020-07-21,"0",2,0,1.67,2020,1299052.70973978,"Concorrência",0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,"Saúde, Educação e Serviços Públicos","Ensino/Educação",351,553666.59,0.399624170461939,25
"191",10728,"Renovação",2020-03-11,"De 1 a 5 bilhões",2020-07-23,"1",4,2,0.03,2020,265740.939971523,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Infraestrutura e Indústria de Base","Petróleo e Gás",37.5,114363.37,0.393780174927114,601
"192",10797,"Novo",2020-03-31,"De 1 a 5 bilhões",2020-07-23,"1",1,0,0,2020,387377.465381795,"Publico",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,"Saúde, Educação e Serviços Públicos","Administracao Publica",110,155080.61,0.436070509090909,563
"193",10938,"Novo",2020-05-21,"De 15,1 a 60 milhões",2020-07-23,"1",1,0,0,2020,352486.73084816,"Sem Concorrência",0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Saúde, Educação e Serviços Públicos","Ensino/Educação",49,178348.86,0.287263128868925,709
"194",11213,"Renovação",2020-07-23,"De 1 a 5 bilhões",2020-07-24,"1",5,3,0.03,2020,265740.939971523,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Infraestrutura e Indústria de Base","Petróleo e Gás",37.5,114363.37,0.393780174927114,601
"195",10812,"Novo",2020-04-06,"De 301 a 500 milhões",2020-07-27,"0",1,0,0,2020,732495.562338553,"Concorrência",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Saúde, Educação e Serviços Públicos","Associações Fed. Fundações e Entidades De Classe",165,249014.45,0.521126057692308,209
"196",10878,"Novo",2020-05-12,"De 60,1 a 300 milhoes",2020-07-28,"0",1,0,0,2020,1155089.16203498,"Concorrência",0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,"Infraestrutura e Indústria de Base","Incorporação e Construção",182,307262.32,0.625289853658537,685
"197",11084,"Renovação",2020-06-30,"De 60,1 a 300 milhoes",2020-07-29,"1",3,2,8.9,2020,93613.2856717865,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,"Serviços","Energia",38,40296.98,0.393631449261732,96
"198",11064,"Novo",2020-06-24,"De 60,1 a 300 milhoes",2020-07-30,"1",1,0,0,2020,270460.257482744,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Saúde, Educação e Serviços Públicos","Ensino/Educação",93,138401.69,0.279158803178642,172
"199",10722,"Novo",2020-03-10,"De 501 a 1 bilhão",2020-07-31,"1",1,0,0,2020,309901.974721262,"Concorrência",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Bens Não Duráveis","Comércio de Alimentos e Bebidas",74,112318.11,0.489463136363636,377
"200",10761,"Novo",2020-03-21,"De 15,1 a 60 milhões",2020-07-31,"1",1,0,0,2020,608788.335207489,"Concorrência",0,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bens Não Duráveis","Demais Comercios",163,263926.94,0.378688741437803,855
"201",11016,"Renovação",2020-06-17,"De 1 a 5 bilhões",2020-07-31,"0",8,3,2.7,2020,366247.787208843,"Concorrência",0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Infraestrutura e Indústria de Base","Petróleo e Gás",124,139081.06,0.465072846153846,423
"202",11069,"Renovação",2020-06-25,"De 1 a 5 bilhões",2020-07-31,"1",6,3,7.73,2020,905935.022630192,"Publico",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Saúde, Educação e Serviços Públicos","Administracao Publica",137,255804.09,0.602248256559767,565
"203",11081,"Novo",2020-06-30,"De 301 a 500 milhões",2020-07-31,"0",1,0,0,2020,890263.84455126,"Sem Concorrência",0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,"Internacional & Outros","Demais Ind.",231,366390.86,0.420267626582279,630
"204",10745,"Novo",2020-03-13,"De 15,1 a 60 milhões",2020-08-03,"0",1,0,0,2020,1354682.12030748,"RFP",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,"Serviços","Transporte e Logística",271,339562.13,0.647757126556017,347
"205",10274,"Novo",2019-12-02,"De 60,1 a 300 milhoes",2020-08-04,"0",1,0,0,2020,913426.147736054,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,"Saúde, Educação e Serviços Públicos","Associações Fed. Fundações e Entidades De Classe",178,420578,0.352956923076923,306
"206",10328,"Renovação",2019-12-17,"De 60,1 a 300 milhoes",2020-08-04,"0",4,3,0.2,2020,156652.686160979,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,"Serviços","Energia",7,49965.17,0.551783396351665,96
"207",10736,"Renovação",2020-03-11,"De 1 a 5 bilhões",2020-08-04,"1",2,1,9.1,2020,39628.6710222755,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,"Serviços","Servicos Especializados",6,16889.55,0.401079787234043,189
"208",10976,"Novo",2020-06-02,"De 1 a 5 bilhões",2020-08-05,"0",2,1,7.27,2020,243112.039050128,"Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,"Bens Duráveis","Demais Comercios",23,59344.11,0.656970462427746,153
"209",11040,"Novo",2020-06-22,"Acima de 5 bilhões",2020-08-05,"0",1,0,0,2020,276838.56706695,"Concorrência",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Bens Não Duráveis","Comércio de Alimentos e Bebidas",45,68213.76,0.653737258883249,247
"210",11067,"Novo",2020-06-24,"De 15,1 a 60 milhões",2020-08-06,"0",1,0,0,2020,1039901.21223416,"Sem Concorrência",0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Serviços","Servicos Especializados",140,306478.84,0.585839405405405,422
"211",11098,"Novo",2020-07-06,"De 301 a 500 milhões",2020-08-06,"1",2,0,29.03,2020,1974407.0394785,"Sem Concorrência",0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,"Serviços","Servicos Especializados",394,527655.81,0.62444426601819,380
"212",10865,"Renovação",2020-05-05,"De 301 a 500 milhões",2020-08-07,"0",8,3,0.83,2020,96401.6530221411,"Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Saúde, Educação e Serviços Públicos","Associações Fed. Fundações e Entidades De Classe",42,43060.99,0.372288775510204,334
"213",11087,"Novo",2020-07-01,"De 60,1 a 300 milhoes",2020-08-07,"1",1,0,0,2020,680836.674468872,"Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,"Saúde, Educação e Serviços Públicos","Serviços Médicos",265,340203.67,0.297807126086844,519
"214",10730,"Novo",2020-03-11,"De 1 a 5 bilhões",2020-08-10,"0",1,0,0,2020,2388962.23650536,"Concorrência",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Bens Duráveis","Demais Comercios",451,670007.03,0.605878217647059,383
"215",10913,"Renovação",2020-05-18,"De 1 a 5 bilhões",2020-08-10,"0",7,2,18.57,2020,5518994.63551758,"Concorrência",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bens Não Duráveis","Ind de Alimentos e Bebidas",591,2383610.61,0.479561002183406,467
"216",10892,"Novo",2020-05-14,"De 501 a 1 bilhão",2020-08-11,"0",1,0,0,2020,1073627.74025098,"Sem Concorrência",0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Bens Não Duráveis","Demais Comercios",198,271370.28,0.644803298429319,179
"217",11092,"Novo",2020-07-03,"De 15,1 a 60 milhões",2020-08-11,"0",1,0,0,2020,362560.15810552,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,"Saúde, Educação e Serviços Públicos","Associações Fed. Fundações e Entidades De Classe",117,180283.55,0.301226550387597,49
"218",11144,"Renovação",2020-07-14,"De 1 a 5 bilhões",2020-08-13,"1",11,8,0.27,2020,2916150.00391977,"Sem Concorrência",0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Infraestrutura e Indústria de Base","Saneamento e Infra",555,1036865.59,0.500341859624605,125
"219",10455,"Renovação",2020-01-28,"De 60,1 a 300 milhoes",2020-08-14,"1",4,2,2.83,2020,182685.350049277,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Serviços","Serviços Financeiros",13,94955.81,0.269570692307692,118
"220",10979,"Novo",2020-06-03,"De 60,1 a 300 milhoes",2020-08-17,"1",1,0,0,2020,3275246.16142724,"Concorrência",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"Internacional & Outros","Serviços Médicos",399,1888339.44,0.305246710816777,302
"221",11101,"Novo",2020-07-07,"De 1 a 5 bilhões",2020-08-17,"0",1,0,0,2020,1048367.97661578,"RFP",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,"Serviços","Serviços Financeiros",125,513716.49,0.311395073891626,82
"222",11168,"Novo",2020-07-15,"De 60,1 a 300 milhoes",2020-08-17,"0",1,0,0,2020,281054.380056501,"Concorrência",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Infraestrutura e Indústria de Base","Saneamento e Infra",66,82558.57,0.58720715,321
"223",11188,"Novo",2020-07-21,"De 1 a 5 bilhões",2020-08-17,"0",5,0,2.5,2020,578409.918132847,"RFP",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,"Infraestrutura e Indústria de Base","Petróleo e Gás",158,173724.47,0.577928887269193,626
"224",10804,"Novo",2020-04-01,"De 501 a 1 bilhão",2020-08-18,"0",1,0,0,2020,466550.272098812,"Sem Concorrência",0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Serviços","Servicos Especializados",132,116801.16,0.648189277108434,539
"225",11290,"Renovação",2020-08-13,"Acima de 5 bilhões",2020-08-18,"1",5,2,0,2020,52557.1690103146,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Bens Não Duráveis","Ind de Alimentos e Bebidas",2,25296.96,0.323610695187166,561
"226",10523,"Renovação",2020-02-12,"Acima de 5 bilhões",2020-08-20,"1",14,11,0.8,2020,964016.530221411,"Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Bens Não Duráveis","Ind de Alimentos e Bebidas",107,259739.53,0.621370947521866,122
"227",10966,"Novo",2020-05-28,"De 15,1 a 60 milhões",2020-08-20,"0",1,0,0,2020,591665.145423391,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,"Saúde, Educação e Serviços Públicos","Serviços Médicos",186,230941.31,0.451488163027795,446
"228",11240,"Renovação",2020-08-03,"De 501 a 1 bilhão",2020-08-20,"1",6,3,4.23,2020,1546041.51034259,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Infraestrutura e Indústria de Base","Incorporação e Construção",345,618651.89,0.437677373321002,340
"229",11109,"Novo",2020-07-09,"De 1 a 5 bilhões",2020-08-21,"0",3,1,26.13,2020,546650.767101108,"Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,"Bens Não Duráveis","Ind de Alimentos e Bebidas",60.5,192493.83,0.505157249357327,629
"230",11247,"Renovação",2020-08-05,"De 301 a 500 milhões",2020-08-21,"1",7,6,4.8,2020,1908659.97939798,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Infraestrutura e Indústria de Base","Químico Petroquímico e Embalagens",207,264608.62,0.805178992412094,56
"231",10316,"Novo",2019-12-16,"De 1 a 5 bilhões",2020-08-24,"0",3,0,21.13,2020,4326024.17936858,"Concorrência",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Serviços","Transporte e Logística",832,1475575.97,0.520671781836491,575
"232",11096,"Novo",2020-07-06,"De 1 a 5 bilhões",2020-08-24,"0",1,0,0,2020,3190997.29844189,"Sem Concorrência",0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,"Bens Não Duráveis","Demais Ind.",517,844966.39,0.627888267797227,401
"233",11177,"Recuperação",2020-07-20,"De 301 a 500 milhões",2020-08-24,"1",8,2,9.5,2020,3513179.78083178,"Sem Concorrência",0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Bens Não Duráveis","Agronegócio",818,1082710.87,0.566915652,69
"234",10845,"Renovação",2020-04-22,"De 60,1 a 300 milhoes",2020-08-25,"0",6,1,0.2,2020,808031.35320637,"Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,"Serviços","Telecomunicacoes e Midia",152,262173.27,0.544046486956522,826
"235",10997,"Recuperação",2020-06-09,"De 501 a 1 bilhão",2020-08-27,"1",4,2,9.13,2020,508036.711426684,"Sem Concorrência",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,"Internacional & Outros","Ind de Alimentos e Bebidas",128,203718.77,0.516796086337761,462
"236",10541,"Novo",2020-02-14,"De 60,1 a 300 milhoes",2020-08-28,"0",4,3,7.33,2020,1793829.65617503,"Sem Concorrência",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,"Infraestrutura e Indústria de Base","Químico Petroquímico e Embalagens",348,501079.62,0.607458190364277,141
"237",10641,"Novo",2020-03-03,"De 301 a 500 milhões",2020-08-28,"0",3,0,7.03,2020,3277794.64757674,"RFP",0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,"Serviços","Telecomunicacoes e Midia",832,1185676.16,0.491671205862116,602
"238",10843,"Novo",2020-04-20,"De 60,1 a 300 milhoes",2020-08-28,"0",1,0,0,2020,14774758.3463059,"Publico",0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Saúde, Educação e Serviços Públicos","Associações Fed. Fundações e Entidades De Classe",1156,5798274.63,0.448508580313546,26
"239",10959,"Novo",2020-05-26,"De 501 a 1 bilhão",2020-08-28,"1",2,0,2.47,2020,1154409.79494014,"Concorrência",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Serviços","Serviços Financeiros",215.5,476268.19,0.420235074286201,264
"240",11002,"Renovação",2020-06-14,"De 1 a 5 bilhões",2020-08-28,"1",2,1,12.13,2020,2952300.62380307,"Concorrência",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,"Bens Não Duráveis","Agronegócio",875,1262424.5,0.399095852918427,194
"241",11073,"Novo",2020-06-26,"De 1 a 5 bilhões",2020-08-28,"1",1,0,0,2020,1405271.9002825,"Sem Concorrência",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,"Bens Não Duráveis","Comércio de Alimentos e Bebidas",257,487276.88,0.51272312,191
"242",11295,"Renovação",2020-08-17,"De 1 a 5 bilhões",2020-08-28,"0",7,2,5.93,2020,2036484.92009273,"RFP",2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Serviços","Energia",485,670901.53,0.537045884727517,608
"243",11329,"Novo",2020-08-21,"De 60,1 a 300 milhoes",2020-08-28,"1",1,0,0,2020,139121.925056837,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Serviços","Servicos Especializados",26,39252.11,0.60351404040404,100
"244",11249,"Recuperação",2020-08-05,"De 1 a 5 bilhões",2020-08-31,"0",3,0,3.5,2020,361506.198833029,"RFP",0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Serviços","Energia",84,101759.1,0.604434985422741,702
"245",11266,"Renovação",2020-08-10,"Acima de 5 bilhões",2020-08-31,"1",7,4,1.4,2020,1821991.24211847,"Sem Concorrência",0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Infraestrutura e Indústria de Base","Saneamento e Infra",362,526555.07,0.593876725746988,164
"246",11360,"Renovação",2020-08-25,"Acima de 5 bilhões",2020-08-31,"1",2,1,8.3,2020,132552.272905444,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Bens Não Duráveis","Comércio de Alimentos e Bebidas",31,36932.43,0.608455552610655,847
"247",10794,"Renovação",2020-03-31,"De 301 a 500 milhões",2020-09-01,"0",5,1,14.5,2020,489719.042982334,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,"Infraestrutura e Indústria de Base","Incorporação e Construção",108,116660.2,0.667367040424273,28
"248",11146,"Novo",2020-07-14,"De 15,1 a 60 milhões",2020-09-01,"0",1,0,0,2020,790255.668382251,"Concorrência",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Serviços","Serviços Financeiros",178,259093.83,0.542196607474159,58
"249",11232,"Novo",2020-07-30,"Acima de 5 bilhões",2020-09-01,"0",1,0,0,2020,119735.707330644,"Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,"Serviços","Servicos Especializados",31,49201.47,0.426221924198251,488
